review_id,review_text,rating,review_length,helpful_votes,days_since_purchase,verified_purchase,sentiment
811,친구에게도 추천하고 싶은 이어폰이에요. 가격 대비 성능이 훌륭한 이어폰이에요.,5.0,43,8.0,98.0,True,positive
812,AS 문의를 했는데 응답이 너무 느렸어요. 배송도 늦고 포장 상태도 엉망이었어요. 다시는 구매하고 싶지 않은 제품이에요.,2.0,67,9.0,246.0,False,negative
813,특별한 장점도 단점도 없는 것 같아요. 가격이 저렴한 만큼 딱 그 정도예요. !!,3.0,45,3.0,213.0,True,neutral
814,가격 대비 성능이 훌륭한 이어폰이에요. 매일 사용하는데 만족도가 점점 높아지네요.,5.0,45,3.0,34.0,True,positive
815,앱 연동 기능도 세심하게 잘 만들어졌어요. 선물용으로 구매했는데 반응이 아주 좋았어요. !!,5.0,51,15.0,220.0,True,positive
816,그립감이 좋아서 귀에서 잘 빠지지 않아요. ㅎㅎ,4.0,26,11.0,109.0,True,positive
817,설명서와 다르게 작동해서 당황스러웠습니다. ㅠㅠ,1.0,26,6.0,252.0,True,negative
818,연결이 자꾸 끊겨서 스트레스를 받았어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. ㅠㅠ,1.0,49,27.0,112.0,True,negative
819,터치 조작이 직관적이라 편리해요. 이 가격에 이 정도 성능이면 훌륭하죠.,5.0,40,2.0,336.0,False,positive
820,연결은 대체로 안정적인 편이에요. 기대했던 만큼도 아니고 실망스럽지도 않아요.,3.0,43,15.0,193.0,True,neutral
821,쓸 수는 있지만 추천까지는 아니에요. 통화 품질은 보통 수준이에요.,3.0,37,15.0,36.0,True,neutral
822,그냥 저냥 무난하게 사용 중입니다. 쓸 수는 있지만 추천까지는 아니에요. !!,2.0,43,1177.0,187.0,True,neutral
823,가격이 저렴한 만큼 딱 그 정도예요. 필요한 기능만 있는 심플한 제품이에요. 디자인은 평범하지만 무난하게 쓰고 있어요. ^^,3.0,69,9.0,138.0,False,neutral
824,통화 음질도 선명해서 업무용으로도 좋아요. 페어링이 빠르고 간편해서 편리합니다.,5.0,44,973.0,14.0,True,positive
825,생각보다 훨씬 만족스러운 구매였어요. 페어링이 빠르고 간편해서 편리합니다. 선물용으로 구매했는데 반응이 아주 좋았어요. ...,5.0,70,4.0,169.0,True,positive
826,생각보다 훨씬 만족스러운 구매였어요. 터치 조작이 직관적이라 편리해요.,4.0,39,8.0,15.0,False,positive
827,그립감이 좋아서 귀에서 잘 빠지지 않아요. 재구매 의사 백프로입니다 강추해요. ^^,4.0,46,12.0,283.0,True,positive
828,특별한 장점도 단점도 없는 것 같아요. ㅠㅠ,3.0,24,16.0,42.0,False,neutral
829,리뷰만 믿고 샀는데 후회가 됩니다. !!,1.0,22,3.0,11.0,True,negative
830,터치 조작이 직관적이라 편리해요. 매일 사용하는데 만족도가 점점 높아지네요.,5.0,42,12.0,38.0,False,positive
831,디자인이 깔끔하고 케이스도 고급스러워요. 앱 연동 기능도 세심하게 잘 만들어졌어요. 케이스 배터리도 넉넉해서 외출할 때 든든해요. !!,5.0,75,1.0,19.0,True,positive
832,터치 조작이 직관적이라 편리해요. 음질이 정말 선명하고 저음도 풍부해요. ...,5.0,44,8.0,134.0,True,positive
833,케이스 마감이 조잡하고 잘 깨질 것 같아요. 방수 기능이 있다고 했는데 물에 약한 것 같아요. !!,2.0,55,0.0,348.0,True,negative
834,통화 음질이 먹먹하게 들려서 불편해요. 음질이 기대했던 것보다 많이 별로였어요.,1.0,44,6.0,173.0,True,negative
835,다시는 구매하고 싶지 않은 제품이에요. ㅎㅎ,2.0,24,6.0,202.0,True,negative
836,친구에게도 추천하고 싶은 이어폰이에요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,44,12.0,325.0,True,positive
837,음질은 그냥 무난한 편이에요. ㅎㅎ,3.0,19,8.0,295.0,True,neutral
838,기대 이상의 퀄리티에 놀랐습니다. 친구에게도 추천하고 싶은 이어폰이에요.,4.0,40,1.0,55.0,True,positive
839,무게가 가벼워서 착용감이 뛰어나요. 그립감이 좋아서 귀에서 잘 빠지지 않아요.,4.0,43,4.0,255.0,True,positive
840,터치 조작이 너무 예민해서 오작동이 잦아요.,2.0,24,10.0,132.0,True,negative
841,터치 조작이 직관적이라 편리해요. ...,5.0,22,9.0,362.0,True,positive
842,앱 연동 기능도 세심하게 잘 만들어졌어요. 가성비 최고의 이어폰이라고 생각해요.,5.0,44,8.0,168.0,True,positive
843,기대했던 만큼도 아니고 실망스럽지도 않아요. 착용감은 나쁘지 않지만 특별하지도 않아요.,3.0,48,7.0,357.0,True,neutral
844,방수 기능이 있다고 했는데 물에 약한 것 같아요. 친구에게는 추천하지 않을 것 같아요. ㅠㅠ,1.0,51,12.0,232.0,False,negative
845,통화 음질이 먹먹하게 들려서 불편해요. 착용감이 불편해서 오래 끼기 힘들어요.,1.0,43,15.0,33.0,False,negative
846,가성비 최고의 이어폰이라고 생각해요. 연결이 끊기지 않고 아주 안정적이에요.,5.0,42,10.0,140.0,True,positive
847,있어도 그만 없어도 그만인 느낌이에요. 음질은 그냥 무난한 편이에요. ...,3.0,42,26.0,237.0,True,neutral
848,있어도 그만 없어도 그만인 느낌이에요. 기대했던 만큼도 아니고 실망스럽지도 않아요. ㅠㅠ,3.0,49,12.0,17.0,True,neutral
849,생각보다 훨씬 만족스러운 구매였어요. 친구에게도 추천하고 싶은 이어폰이에요. ㅎㅎ,4.0,45,7.0,357.0,True,positive
850,가격만큼의 성능인 것 같아요. 딱히 불만은 없지만 감동도 없어요. 착용감은 나쁘지 않지만 특별하지도 않아요. ...,2.0,64,27.0,339.0,True,neutral
851,쓸 수는 있지만 추천까지는 아니에요. 배터리는 딱 하루 쓸 정도예요. 음질은 그냥 무난한 편이에요. ...,3.0,59,8.0,348.0,True,negative
852,다시는 구매하고 싶지 않은 제품이에요. 사진과 실물 색상이 많이 달라서 실망했어요. !!,1.0,49,1.0,88.0,False,negative
853,케이스 배터리도 넉넉해서 외출할 때 든든해요. 매일 사용하는데 만족도가 점점 높아지네요. 친구에게도 추천하고 싶은 이어폰이에요.,5.0,71,3.0,139.0,False,positive
854,매일 사용하는데 만족도가 점점 높아지네요. 기대 이상의 퀄리티에 놀랐습니다. ^^,4.0,45,1.0,214.0,True,positive
855,페어링이 자주 실패해서 짜증이 났어요. 터치 조작이 너무 예민해서 오작동이 잦아요. ㅠㅠ,1.0,49,10.0,347.0,True,negative
856,페어링이 빠르고 간편해서 편리합니다. ㅎㅎ,5.0,23,2.0,201.0,True,positive
857,앱 연동 기능도 세심하게 잘 만들어졌어요. 가격 대비 성능이 훌륭한 이어폰이에요. ㅎㅎ,5.0,48,20.0,87.0,False,positive
858,앱 연동 기능도 세심하게 잘 만들어졌어요. 디자인이 깔끔하고 케이스도 고급스러워요.,5.0,46,7.0,114.0,True,positive
859,가격이 저렴한 만큼 딱 그 정도예요. 딱히 불만은 없지만 감동도 없어요.,4.0,40,6.0,163.0,True,neutral
860,생각보다 훨씬 만족스러운 구매였어요. 앱 연동 기능도 세심하게 잘 만들어졌어요. 배터리가 오래가서 하루 종일 써도 걱정 없어요. ㅎㅎ,4.0,74,2.0,201.0,True,positive
861,AS 문의를 했는데 응답이 너무 느렸어요. ^^,1.0,26,4.0,246.0,True,negative
862,AS 문의를 했는데 응답이 너무 느렸어요.,1.0,23,2.0,91.0,True,negative
863,보통 수준이라 재구매는 고민 중이에요. 특별한 장점도 단점도 없는 것 같아요.,3.0,43,4.0,2530.0,True,neutral
864,리뷰만 믿고 샀는데 후회가 됩니다. 음질이 기대했던 것보다 많이 별로였어요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. ㅎㅎ,2.0,69,1384.0,233.0,True,negative
865,며칠 쓰지도 않았는데 한쪽이 고장났습니다. 설명서와 다르게 작동해서 당황스러웠습니다. ...,2.0,51,3.0,186.0,True,negative
866,가성비 최고의 이어폰이라고 생각해요. 이 가격에 이 정도 성능이면 훌륭하죠.,5.0,42,12.0,243.0,True,positive
867,음질은 그냥 무난한 편이에요. 통화 품질은 보통 수준이에요. ㅠㅠ,3.0,36,4.0,64.0,True,neutral
868,이 가격에 이 정도 성능이면 훌륭하죠. 매일 사용하는데 만족도가 점점 높아지네요. ㅠㅠ,5.0,48,7.0,156.0,True,positive
869,보통 수준이라 재구매는 고민 중이에요. ^^,3.0,24,27.0,126.0,True,neutral
870,터치 조작이 직관적이라 편리해요. 생각보다 훨씬 만족스러운 구매였어요. 재구매 의사 백프로입니다 강추해요.,5.0,59,7.0,187.0,True,positive
871,이 가격에 이 정도 성능이면 훌륭하죠. ...,5.0,25,14.0,358.0,True,positive
872,설명서와 다르게 작동해서 당황스러웠습니다. 음질이 기대했던 것보다 많이 별로였어요. 가격 대비 품질이 많이 아쉬워요. ...,,69,,,,negative
873,음질이 정말 선명하고 저음도 풍부해요. 케이스 배터리도 넉넉해서 외출할 때 든든해요.,4.0,47,17.0,93.0,True,positive
874,연결이 끊기지 않고 아주 안정적이에요. 이 가격에 이 정도 성능이면 훌륭하죠.,5.0,43,15.0,54.0,False,positive
875,페어링이 자주 실패해서 짜증이 났어요. ...,2.0,25,1.0,315.0,True,negative
876,통화 음질이 먹먹하게 들려서 불편해요. 터치 조작이 너무 예민해서 오작동이 잦아요. 배터리가 금방 닳아서 자주 충전해야 해요.,1.0,70,5.0,214.0,True,negative
877,평이한 성능에 평이한 만족도예요. 그럭저럭 쓸만한 이어폰이에요. 배터리는 딱 하루 쓸 정도예요. !!,3.0,56,30.0,23.0,True,neutral
878,연결이 끊기지 않고 아주 안정적이에요. 디자인이 깔끔하고 케이스도 고급스러워요.,4.0,44,2.0,10.0,True,positive
879,이 가격에 이 정도 성능이면 훌륭하죠. 방수 기능 덕분에 운동할 때도 안심돼요. 가성비 최고의 이어폰이라고 생각해요.,4.0,65,3.0,308.0,True,positive
880,재구매 의사 백프로입니다 강추해요. 음질이 정말 선명하고 저음도 풍부해요. ...,5.0,45,10.0,244.0,True,positive
881,친구에게도 추천하고 싶은 이어폰이에요. !!,5.0,24,14.0,46.0,False,positive
882,케이스 배터리도 넉넉해서 외출할 때 든든해요. 가성비 최고의 이어폰이라고 생각해요.,5.0,46,21.0,197.0,True,positive
883,터치 조작이 너무 예민해서 오작동이 잦아요. 한쪽 이어폰 소리가 유독 작게 들려요. ㅎㅎ,1.0,49,6.0,92.0,True,negative
884,선물용으로 구매했는데 반응이 아주 좋았어요. 앱 연동 기능도 세심하게 잘 만들어졌어요.,5.0,48,6.0,89.0,True,positive
885,이 가격에 이 정도 성능이면 훌륭하죠. 페어링이 빠르고 간편해서 편리합니다.,5.0,42,3.0,3.0,True,positive
886,가격만큼의 성능인 것 같아요. 그냥 저냥 무난하게 사용 중입니다. ...,3.0,40,16.0,317.0,True,neutral
887,가격이 저렴한 만큼 딱 그 정도예요.,4.0,20,0.0,71.0,True,neutral
888,음질이 정말 선명하고 저음도 풍부해요. 방수 기능 덕분에 운동할 때도 안심돼요. 앱 연동 기능도 세심하게 잘 만들어졌어요.,4.0,68,8.0,262.0,True,positive
889,앱 연동 기능도 세심하게 잘 만들어졌어요. ^^,5.0,26,10.0,340.0,False,positive
890,리뷰를 참고해서 구매했는데 예상한 정도였어요. 있어도 그만 없어도 그만인 느낌이에요. ...,3.0,51,14.0,304.0,False,neutral
891,착용감은 나쁘지 않지만 특별하지도 않아요. 보통 수준이라 재구매는 고민 중이에요. !!,2.0,48,17.0,361.0,True,neutral
892,방수 기능 덕분에 운동할 때도 안심돼요. 배터리가 오래가서 하루 종일 써도 걱정 없어요. ㅠㅠ,5.0,52,1.0,162.0,True,positive
893,리뷰만 믿고 샀는데 후회가 됩니다. 며칠 쓰지도 않았는데 한쪽이 고장났습니다. ^^,1.0,46,8.0,211.0,True,negative
894,리뷰만 믿고 샀는데 후회가 됩니다. AS 문의를 했는데 응답이 너무 느렸어요. ^^,1.0,46,11.0,66.0,True,negative
895,연결이 끊기지 않고 아주 안정적이에요. 생각보다 훨씬 만족스러운 구매였어요. ㅠㅠ,5.0,45,6.0,60.0,True,positive
896,이 가격에 이 정도 성능이면 훌륭하죠. 연결이 끊기지 않고 아주 안정적이에요. 디자인이 깔끔하고 케이스도 고급스러워요.,5.0,66,6.0,336.0,False,positive
897,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 설명서와 다르게 작동해서 당황스러웠습니다. ㅎㅎ,1.0,52,7.0,110.0,False,negative
898,AS 문의를 했는데 응답이 너무 느렸어요. 케이스 마감이 조잡하고 잘 깨질 것 같아요. ㅎㅎ,1.0,51,9.0,58.0,True,negative
899,한쪽 이어폰 소리가 유독 작게 들려요. 설명서와 다르게 작동해서 당황스러웠습니다. ...,1.0,49,6.0,73.0,True,negative
900,소리가 자꾸 끊겨서 음악 감상이 힘들어요. 한쪽 이어폰 소리가 유독 작게 들려요.,1.0,45,7.0,28.0,True,negative
901,앱 연동 기능도 세심하게 잘 만들어졌어요.,4.0,23,5.0,172.0,True,positive
902,그럭저럭 쓸만한 이어폰이에요. 음질은 그냥 무난한 편이에요. 쓸 수는 있지만 추천까지는 아니에요. !!,3.0,57,7.0,58.0,True,neutral
903,돈이 아깝다는 생각이 계속 들었어요. 연결이 자꾸 끊겨서 스트레스를 받았어요. !!,1.0,46,13.0,352.0,False,negative
904,방수 기능이 있다고 했는데 물에 약한 것 같아요. 돈이 아깝다는 생각이 계속 들었어요. ^^,1.0,51,22.0,32.0,True,negative
905,가격 대비 품질이 많이 아쉬워요. 소리가 자꾸 끊겨서 음악 감상이 힘들어요. ㅎㅎ,1.0,45,20.0,317.0,True,negative
906,다시는 구매하고 싶지 않은 제품이에요. 설명서와 다르게 작동해서 당황스러웠습니다.,1.0,45,15.0,163.0,True,negative
907,착용감이 불편해서 오래 끼기 힘들어요. 친구에게는 추천하지 않을 것 같아요. ^^,2.0,45,13.0,25.0,True,negative
908,디자인은 평범하지만 무난하게 쓰고 있어요. 배터리는 딱 하루 쓸 정도예요.,3.0,41,8.0,278.0,True,neutral
909,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 친구에게는 추천하지 않을 것 같아요. !!,1.0,49,8.0,293.0,False,negative
910,재구매 의사 백프로입니다 강추해요. ㅠㅠ,4.0,22,1.0,358.0,True,positive
911,페어링이 빠르고 간편해서 편리합니다. 앱 연동 기능도 세심하게 잘 만들어졌어요. ㅠㅠ,5.0,47,5.0,139.0,False,positive
912,재구매 의사 백프로입니다 강추해요. 이 가격에 이 정도 성능이면 훌륭하죠.,5.0,41,14.0,98.0,True,positive
913,터치 조작이 직관적이라 편리해요. 앱 연동 기능도 세심하게 잘 만들어졌어요. !!,5.0,45,6.0,276.0,True,positive
914,배터리는 딱 하루 쓸 정도예요.,3.0,17,13.0,60.0,True,neutral
915,통화 품질은 보통 수준이에요. 쓸 수는 있지만 추천까지는 아니에요. ㅠㅠ,3.0,40,5.0,53.0,True,neutral
916,쓸 수는 있지만 추천까지는 아니에요. 그럭저럭 쓸만한 이어폰이에요. ^^,3.0,40,15.0,71.0,True,neutral
917,매일 사용하는데 만족도가 점점 높아지네요. 디자인이 깔끔하고 케이스도 고급스러워요.,4.0,46,3.0,246.0,True,positive
918,매일 사용하는데 만족도가 점점 높아지네요. 가성비 최고의 이어폰이라고 생각해요. ^^,4.0,47,3.0,287.0,True,positive
919,노이즈캔슬링 성능이 기대 이상이에요. 친구에게도 추천하고 싶은 이어폰이에요.,5.0,42,20.0,213.0,True,positive
920,리뷰를 참고해서 구매했는데 예상한 정도였어요. 딱히 불만은 없지만 감동도 없어요. !!,3.0,48,5.0,342.0,False,neutral
921,그립감이 좋아서 귀에서 잘 빠지지 않아요. 통화 음질도 선명해서 업무용으로도 좋아요.,4.0,47,1.0,225.0,True,positive
922,그립감이 좋아서 귀에서 잘 빠지지 않아요.,5.0,23,18.0,160.0,True,positive
923,배터리는 딱 하루 쓸 정도예요. ^^,2.0,20,11.0,114.0,True,neutral
924,친구에게는 추천하지 않을 것 같아요. ㅎㅎ,1.0,23,10.0,24.0,True,negative
925,가성비 최고의 이어폰이라고 생각해요.,4.0,20,18.0,172.0,True,positive
926,페어링이 빠르고 간편해서 편리합니다. ㅎㅎ,5.0,23,7.0,237.0,True,positive
927,배터리가 금방 닳아서 자주 충전해야 해요. ㅎㅎ,1.0,26,16.0,311.0,True,negative
928,사진과 실물 색상이 많이 달라서 실망했어요. 페어링이 자주 실패해서 짜증이 났어요. !!,1.0,49,4.0,82.0,True,negative
929,배송도 늦고 포장 상태도 엉망이었어요. 통화 음질이 먹먹하게 들려서 불편해요.,2.0,43,21.0,63.0,True,negative
930,음질이 정말 선명하고 저음도 풍부해요. 재구매 의사 백프로입니다 강추해요. ㅎㅎ,5.0,44,20.0,176.0,True,positive
931,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 연결이 자꾸 끊겨서 스트레스를 받았어요.,1.0,48,8.0,67.0,True,negative
932,이 가격에 이 정도 성능이면 훌륭하죠.,5.0,21,8.0,329.0,True,positive
933,음질은 그냥 무난한 편이에요. 배터리는 딱 하루 쓸 정도예요.,2.0,34,19.0,275.0,True,neutral
934,생각보다 훨씬 만족스러운 구매였어요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,43,8.0,69.0,True,positive
935,케이스 배터리도 넉넉해서 외출할 때 든든해요. 배터리가 오래가서 하루 종일 써도 걱정 없어요.,5.0,52,26.0,59.0,False,positive
936,배송도 늦고 포장 상태도 엉망이었어요. 친구에게는 추천하지 않을 것 같아요. ㅎㅎ,1.0,45,6.0,26.0,True,negative
937,배터리는 딱 하루 쓸 정도예요. 딱히 불만은 없지만 감동도 없어요.,3.0,37,17.0,216.0,False,neutral
938,가격만큼의 성능인 것 같아요.,4.0,16,9.0,9.0,True,neutral
939,있어도 그만 없어도 그만인 느낌이에요. 가격이 저렴한 만큼 딱 그 정도예요.,3.0,42,17.0,54.0,True,neutral
940,통화 음질도 선명해서 업무용으로도 좋아요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,46,0.0,242.0,True,positive
941,통화 음질이 먹먹하게 들려서 불편해요. 페어링이 자주 실패해서 짜증이 났어요.,1.0,43,8.0,80.0,True,negative
942,친구에게는 추천하지 않을 것 같아요. AS 문의를 했는데 응답이 너무 느렸어요. 방수 기능이 있다고 했는데 물에 약한 것 같아요. ...,1.0,76,14.0,262.0,True,negative
943,노이즈캔슬링 성능이 기대 이상이에요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,43,8.0,138.0,True,positive
944,재구매 의사 백프로입니다 강추해요. 페어링이 빠르고 간편해서 편리합니다. !!,5.0,43,19.0,323.0,True,positive
945,가격이 저렴한 만큼 딱 그 정도예요.,3.0,20,3.0,300.0,False,neutral
946,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 터치 조작이 너무 예민해서 오작동이 잦아요. !!,1.0,53,12.0,287.0,True,positive
947,배송도 늦고 포장 상태도 엉망이었어요. 배터리가 금방 닳아서 자주 충전해야 해요.,2.0,45,12.0,98.0,False,negative
948,가격이 저렴한 만큼 딱 그 정도예요. 리뷰를 참고해서 구매했는데 예상한 정도였어요.,3.0,46,8.0,353.0,False,neutral
949,착용감이 편안해서 오래 껴도 아프지 않아요. 통화 음질도 선명해서 업무용으로도 좋아요.,5.0,48,20.0,163.0,True,positive
950,디자인은 평범하지만 무난하게 쓰고 있어요.,3.0,23,27.0,236.0,True,neutral
951,며칠 쓰지도 않았는데 한쪽이 고장났습니다. 방수 기능이 있다고 했는데 물에 약한 것 같아요. ㅎㅎ,1.0,54,19.0,256.0,True,negative
952,방수 기능이 있다고 했는데 물에 약한 것 같아요. 통화 음질이 먹먹하게 들려서 불편해요. ㅎㅎ,1.0,52,15.0,279.0,True,negative
953,연결이 끊기지 않고 아주 안정적이에요.,4.0,21,2.0,27.0,False,positive
954,터치 조작이 직관적이라 편리해요. 생각보다 훨씬 만족스러운 구매였어요.,4.0,39,30.0,84.0,True,positive
955,선물용으로 구매했는데 반응이 아주 좋았어요. 매일 사용하는데 만족도가 점점 높아지네요.,5.0,48,16.0,38.0,True,positive
956,평이한 성능에 평이한 만족도예요. 필요한 기능만 있는 심플한 제품이에요. ㅎㅎ,2.0,43,9.0,47.0,True,neutral
957,터치 조작이 직관적이라 편리해요. 앱 연동 기능도 세심하게 잘 만들어졌어요.,5.0,42,8.0,50.0,True,positive
958,음질이 기대했던 것보다 많이 별로였어요. 며칠 쓰지도 않았는데 한쪽이 고장났습니다. !!,2.0,49,2.0,351.0,True,negative
959,친구에게는 추천하지 않을 것 같아요.,1.0,20,1.0,294.0,True,negative
960,배터리가 금방 닳아서 자주 충전해야 해요. !!,1.0,26,15.0,126.0,True,negative
961,착용감이 편안해서 오래 껴도 아프지 않아요.,4.0,24,37.0,304.0,True,positive
962,노이즈캔슬링은 보통 수준인 것 같아요. 보통 수준이라 재구매는 고민 중이에요. 연결은 대체로 안정적인 편이에요. ㅎㅎ,3.0,65,6.0,365.0,True,neutral
963,음질은 그냥 무난한 편이에요.,2.0,16,17.0,222.0,True,neutral
964,가격 대비 품질이 많이 아쉬워요.,,18,,,,negative
965,무게가 가벼워서 착용감이 뛰어나요. 방수 기능 덕분에 운동할 때도 안심돼요. ㅎㅎ,5.0,45,7.0,31.0,True,positive
966,배송도 늦고 포장 상태도 엉망이었어요. 사진과 실물 색상이 많이 달라서 실망했어요. 다시는 구매하고 싶지 않은 제품이에요. ...,2.0,72,31.0,125.0,True,negative
967,디자인은 평범하지만 무난하게 쓰고 있어요. 착용감은 나쁘지 않지만 특별하지도 않아요. ㅠㅠ,3.0,50,2.0,365.0,True,neutral
968,고음질 코덱을 지원해서 음악 감상이 즐거워요. 생각보다 훨씬 만족스러운 구매였어요. ㅎㅎ,4.0,49,0.0,177.0,True,positive
969,무게가 가벼워서 착용감이 뛰어나요.,5.0,19,1.0,365.0,True,positive
970,착용감이 편안해서 오래 껴도 아프지 않아요. 앱 연동 기능도 세심하게 잘 만들어졌어요. !!,4.0,51,5.0,30.0,True,positive
971,소리가 자꾸 끊겨서 음악 감상이 힘들어요. 가격 대비 품질이 많이 아쉬워요.,1.0,42,4.0,186.0,False,negative
972,페어링이 빠르고 간편해서 편리합니다.,4.0,20,19.0,6.0,True,positive
973,리뷰를 참고해서 구매했는데 예상한 정도였어요. 기대했던 만큼도 아니고 실망스럽지도 않아요. !!,3.0,53,8.0,280.0,True,neutral
974,선물용으로 구매했는데 반응이 아주 좋았어요.,5.0,24,17.0,272.0,True,positive
975,가격이 저렴한 만큼 딱 그 정도예요. 음질은 그냥 무난한 편이에요.,3.0,37,19.0,2420.0,True,neutral
976,이 가격에 이 정도 성능이면 훌륭하죠. 매일 사용하는데 만족도가 점점 높아지네요.,5.0,45,29.0,318.0,True,positive
977,필요한 기능만 있는 심플한 제품이에요. 그럭저럭 쓸만한 이어폰이에요. ㅠㅠ,4.0,41,1.0,84.0,False,neutral
978,노이즈캔슬링 성능이 기대 이상이에요. 방수 기능 덕분에 운동할 때도 안심돼요.,5.0,43,8.0,140.0,True,positive
979,AS 문의를 했는데 응답이 너무 느렸어요.,2.0,23,15.0,262.0,True,negative
980,터치 조작이 너무 예민해서 오작동이 잦아요.,1.0,24,23.0,39.0,True,negative
981,음질은 그냥 무난한 편이에요. 배터리는 딱 하루 쓸 정도예요. ㅎㅎ,3.0,37,14.0,61.0,True,neutral
982,방수 기능이 있다고 했는데 물에 약한 것 같아요. 배터리가 금방 닳아서 자주 충전해야 해요.,2.0,51,25.0,96.0,True,neutral
983,노이즈캔슬링이 거의 작동하지 않는 것 같아요. 방수 기능이 있다고 했는데 물에 약한 것 같아요. ^^,2.0,56,9.0,144.0,True,negative
984,통화 품질은 보통 수준이에요. 그냥 저냥 무난하게 사용 중입니다. ㅠㅠ,4.0,39,18.0,55.0,True,neutral
985,그립감이 좋아서 귀에서 잘 빠지지 않아요. 착용감이 편안해서 오래 껴도 아프지 않아요. ...,4.0,52,16.0,218.0,True,positive
986,딱히 불만은 없지만 감동도 없어요. 노이즈캔슬링은 보통 수준인 것 같아요. !!,3.0,44,8.0,253.0,True,neutral
987,설명서와 다르게 작동해서 당황스러웠습니다.,1.0,23,4.0,219.0,True,negative
988,선물용으로 구매했는데 반응이 아주 좋았어요. 기대 이상의 퀄리티에 놀랐습니다.,4.0,43,3.0,29.0,True,positive
989,터치 조작이 너무 예민해서 오작동이 잦아요. ^^,2.0,27,7.0,221.0,True,positive
990,케이스 배터리도 넉넉해서 외출할 때 든든해요. 페어링이 빠르고 간편해서 편리합니다. ^^,5.0,49,12.0,268.0,True,positive
991,디자인은 평범하지만 무난하게 쓰고 있어요. 그럭저럭 쓸만한 이어폰이에요. ...,3.0,44,14.0,321.0,True,neutral
992,고음질 코덱을 지원해서 음악 감상이 즐거워요.,4.0,25,19.0,211.0,True,positive
993,가격만큼의 성능인 것 같아요. 통화 품질은 보통 수준이에요. 평이한 성능에 평이한 만족도예요.,3.0,52,3.0,10.0,True,neutral
994,노이즈캔슬링 성능이 기대 이상이에요.,5.0,20,14.0,176.0,False,positive
995,귀에서 자꾸 빠져서 운동할 때 쓰기 힘들어요. 노이즈캔슬링이 거의 작동하지 않는 것 같아요. 다시는 구매하고 싶지 않은 제품이에요. ...,1.0,77,18.0,16.0,True,negative
996,보통 수준이라 재구매는 고민 중이에요. 노이즈캔슬링은 보통 수준인 것 같아요.,4.0,43,16.0,340.0,True,neutral
997,친구에게도 추천하고 싶은 이어폰이에요. 방수 기능 덕분에 운동할 때도 안심돼요. ^^,5.0,47,9.0,273.0,True,positive
998,방수 기능이 있다고 했는데 물에 약한 것 같아요. 가격 대비 품질이 많이 아쉬워요. 착용감이 불편해서 오래 끼기 힘들어요.,2.0,68,1.0,353.0,True,negative
999,재구매 의사 백프로입니다 강추해요. 가성비 최고의 이어폰이라고 생각해요.,5.0,40,3.0,54.0,True,positive
1000,페어링이 빠르고 간편해서 편리합니다. 통화 음질도 선명해서 업무용으로도 좋아요. ㅠㅠ,5.0,47,18.0,29.0,True,positive
1001,친구에게도 추천하고 싶은 이어폰이에요. 방수 기능 덕분에 운동할 때도 안심돼요. 재구매 의사 백프로입니다 강추해요.,5.0,64,6.0,323.0,True,positive
1002,음질은 그냥 무난한 편이에요. 있어도 그만 없어도 그만인 느낌이에요. ...,3.0,42,24.0,152.0,False,neutral
1003,착용감이 불편해서 오래 끼기 힘들어요. 돈이 아깝다는 생각이 계속 들었어요. ^^,2.0,45,16.0,286.0,True,negative
1004,디자인은 평범하지만 무난하게 쓰고 있어요. 딱히 불만은 없지만 감동도 없어요. 가격이 저렴한 만큼 딱 그 정도예요.,3.0,64,5.0,193.0,False,neutral
1005,그립감이 좋아서 귀에서 잘 빠지지 않아요. 터치 조작이 직관적이라 편리해요. 이 가격에 이 정도 성능이면 훌륭하죠.,5.0,64,2.0,343.0,True,positive
1006,연결이 끊기지 않고 아주 안정적이에요. 무게가 가벼워서 착용감이 뛰어나요. ㅎㅎ,4.0,44,11.0,339.0,True,positive
1007,방수 기능 덕분에 운동할 때도 안심돼요. 착용감이 편안해서 오래 껴도 아프지 않아요. ㅠㅠ,5.0,50,1.0,132.0,False,positive
1008,터치 조작이 너무 예민해서 오작동이 잦아요. 설명서와 다르게 작동해서 당황스러웠습니다.,1.0,48,8.0,311.0,True,negative
1009,기대했던 만큼도 아니고 실망스럽지도 않아요. 통화 품질은 보통 수준이에요.,3.0,41,12.0,88.0,True,neutral
1010,배터리는 딱 하루 쓸 정도예요.,4.0,17,18.0,93.0,False,neutral
1011,디자인이 깔끔하고 케이스도 고급스러워요. 고음질 코덱을 지원해서 음악 감상이 즐거워요. 재구매 의사 백프로입니다 강추해요. ...,5.0,72,5.0,9.0,True,positive
